POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score,SHI
44262618,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
44342190,Grassland,Fallow land,1,1,2,4,4,2,4,1,3,2.1
44143298,Woodland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,2,3.8
44302538,Woodland,Forestry,4,4,2,4,3,4,4,4,2,3.6
44123522,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,2,2.5
44342402,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
44163400,Grassland,Commerce,4,2,4,4,4,4,4,4,1,3.35
44342474,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
44322650,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,2,4,4,4,3,3.5
44362440,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3,3.2
44203300,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,1,4,4,2,2.5
44422216,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
44223286,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,4,4,1,3.2
44402394,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,3,2.55
44382616,Woodland,Forestry,3,3,3,4,3,4,4,4,1,3.3
44422522,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,4,4,4,4,3,3.3
44442424,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,3,4,4,2,2.5
44442510,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
44482376,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,2,3,2.4
44343058,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,1,4,3.35
44522366,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,3,2.45
44522402,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
44522406,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
44402962,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2,3.9
44482626,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3,3.2
44582206,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,3,4,4,4,4,4,3,3.75
44542404,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3,3.0
44522550,Woodland,Forestry,3,4,3,4,4,4,4,4,4,3.8
44283610,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,1,4,3,3,2.8
44403106,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,4,3,3.2
44482834,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,2,3,3.15
44602356,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,4,4,3,2.95
44582466,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
44483006,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,2,4,4,4,1,3.55
44602522,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,3,4,4,3,3.25
44602536,Woodland,Forestry,4,4,3,4,4,4,4,4,2,3.8
44483176,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,4,2,3.15
44662456,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,4,4,4,3,3.25
44702302,Woodland,Semi-natural and natural areas not in use,2,4,1,4,4,4,4,4,1,3.35
44463286,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,2,4,4,3,3.15
44662492,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,4,1,3,2.85
44682440,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3,3.0
44702374,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
44742228,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,2,2.4
44562976,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,3,4,3.7
44702410,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,3,3.4
44782216,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,3,3,2.55
44603022,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
44782356,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,3,3.7
44623090,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,1,4,4,3,2.9
44802442,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
44483636,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,1,4,2,3,2.45
44762764,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3,3.95
44922166,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,1,2,3.15
44802636,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,3,4,4,3,3.55
44882352,Grassland,Fallow land,1,2,1,4,4,4,4,3,3,2.75
44942142,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,4,4,3,3.15
44643268,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,1,4,4,3,2.65
44862512,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,2,3,2.9
44922328,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,4,3,4,3,2.65
44643358,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,4,3.1
44862602,Woodland,Forestry,4,4,3,4,4,4,4,4,3,3.85
44663338,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,2,2.75
44922480,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
44922558,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,2,3.7
44962522,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,1,3,3.4
45002386,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
45102102,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,3,2.45
44922728,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2,3.8
44982564,Woodland,Forestry,3,4,3,4,4,4,4,3,2,3.6
45122134,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,1,2,2.65
44783296,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,3,3,4,4,2,3.15
45002638,Woodland,Forestry,4,4,4,4,3,4,4,4,2,3.8
45042534,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
45102336,Grassland,"Amenities, museum, leisure (e.g. parks, botanical gardens)",2,3,1,4,4,4,4,4,3,3.2
45122296,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,4,4,1,2,2.6
44803324,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,1,4,4,2,2.6
44843230,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,2,2.5
45062550,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
45062554,Woodland,Forestry,4,4,4,4,4,4,4,4,2,3.9
44823334,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,2,4,3,1,2.5
44942974,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2,3.9
45122434,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,3,2.9
44883234,Woodland,Forestry,3,1,4,4,2,2,4,4,1,2.5
45122530,Grassland,Fallow land,1,3,4,4,4,2,4,2,3,2.9
45122538,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,1,3,3.5
45222326,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
45282148,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,2,4,4,3,2.75
44963130,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
45003106,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4,3.15
45282274,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,3,3.85
45342100,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,4,2.9
45362066,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,3,4,3,3,2.7
45242518,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3,3.15
45222602,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,2,4,3,4,4,4,4,3.7
45023176,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
45362200,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,3,2.85
45102976,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,3,4,2,1,3.25
45162820,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,2,2,3.1
45142936,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1,3.35
45581630,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,3,4,4,3,2.7
45023284,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,3,3,4,4,4,3.5
45462120,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3,2.95
45222812,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,2,2,2.85
45063274,Woodland,Forestry,4,3,4,4,3,3,4,4,1,3.35
45342510,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,3,3,3.75
45322594,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,2,4,4,4,3,3.65
45282706,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1,3.85
45202942,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
45242946,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
45382568,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,1,3,3.65
45482304,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,2,2.6
45063428,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,1,4,4,4,3,3.65
45242968,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,2,4,4,3,2.95
45342706,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,3,4,4,4,2,3.35
45123304,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,2,4,4,4,2,3.6
45721660,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,2,4,4,3,2.5
45183250,Woodland,Forestry,4,1,4,4,2,2,4,4,1,2.6
45462542,Woodland,Forestry,4,4,4,4,3,2,4,4,3,3.55
45302988,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,3,4,4,4,2,3.7
45482530,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,2,3,3.65
45482566,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,2,4,3,3,4,1,3,3.2
45502518,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,2,4,4,2,3.6
45821652,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,4,2.8
45163414,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,1,4,4,3,2.7
45602298,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,2,2.55
45482622,Woodland,Forestry,4,4,3,4,3,4,4,4,2,3.7
45702042,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,1,4,2,1,2.05
45442766,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
45662196,Shrubland,Semi-natural and natural areas not in use,2,3,2,4,4,4,4,4,3,3.3
45662242,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,4,1,3,2.65
45462760,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2,3.55
45542560,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,2,4,1,2,2.95
45243306,Woodland,Forestry,4,1,4,4,1,2,4,4,1,2.5
45742046,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2,3.45
45382978,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,3,4,4,2,3.5
45502702,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,4,3,4,4,1,2.8
45323152,Grassland,Road transport,4,1,4,4,3,2,4,4,3,2.8
45422942,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,3,4,2.8
45602518,Grassland,Fallow land,3,4,4,4,4,3,4,4,2,3.65
45762134,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,3,4,3,3,4,4,3,3.0
45502846,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,2,4,2,3,3.2
45582678,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
45283408,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,4,2.85
45502954,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,1,2.9
45522910,Woodland,Forestry,3,3,4,4,3,4,4,4,1,3.4
45662592,Woodland,Semi-natural and natural areas not in use,4,4,1,4,2,4,4,4,3,3.45
45562852,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,3,4,4,2,3.3
45522960,Grassland,Semi-natural and natural areas not in use,3,3,4,4,4,3,4,4,2,3.4
45622768,Grassland,Forestry,4,4,4,4,4,4,4,4,1,3.85
45642750,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,3,3.85
45562946,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,2,3,2.75
45562960,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
46121612,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,3,2.85
45582938,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,2,2.9
45722614,Woodland,Forestry,4,4,2,4,2,4,4,4,2,3.5
45742568,Woodland,Forestry,2,3,1,4,3,4,4,4,1,3.0
45443304,Woodland,Forestry,4,4,4,4,1,4,4,4,1,3.55
45902272,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,2,3,3.65
45622926,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,3,2,3.05
45702780,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
45603022,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,4,3,3.75
46022134,Shrubland,Semi-natural and natural areas not in use,2,3,2,4,4,4,4,4,3,3.3
46241610,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
45762794,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
45702964,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,2,2,3.35
45882610,Woodland,Forestry,4,4,2,4,3,4,4,4,1,3.55
45882618,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,4,3.8
46062258,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,3,2.6
45842754,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,1,4,4,4,4,4,2,3.25
45902624,Woodland,Forestry,4,4,2,4,1,4,4,4,3,3.45
45882676,Woodland,Forestry,4,4,3,4,2,4,4,4,1,3.55
45842808,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,2,2,2.7
46381602,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,2,3,2.25
46202044,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,2,4,3.25
45922694,Woodland,Forestry,4,4,4,4,2,4,4,4,3,3.75
46122272,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,1,2,2.45
45763046,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,4,3.4
46401640,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,3,2.4
46202106,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,2,2,2.9
45902768,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
46202116,Grassland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,4,3.45
45962662,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2,3.9
46262056,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,2,3,2.7
46022620,Woodland,Forestry,4,4,2,4,3,4,4,4,3,3.65
46461650,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,2,4,2,3,2.55
45823044,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,4,4,4,3,3.2
45982782,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
45863044,Grassland,Semi-natural and natural areas not in use,2,3,2,4,4,4,4,1,3,3.0
45703360,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3,3.2
46082614,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,3,3.85
46302152,Grassland,Semi-natural and natural areas not in use,1,1,4,4,4,4,4,4,2,2.85
46002792,Woodland,Forestry,4,4,4,4,4,4,4,4,4,4.0
46082678,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
45903046,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,3,3,3.65
45923018,Woodland,Forestry,4,3,4,4,3,4,4,4,1,3.5
45903064,Woodland,Forestry,3,4,4,4,4,4,4,3,1,3.65
46182544,Woodland,Forestry,4,4,1,4,2,4,4,4,2,3.4
45982944,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3,3.0
46002912,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
46102726,Woodland,Forestry,4,4,4,4,4,4,4,4,3,3.95
45982980,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,2,4,3.05
45823296,Woodland,Forestry,4,1,4,4,1,3,4,2,1,2.45
46681582,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,3,3,2.35
46082830,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2,3.3
46003030,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,2,3,2.9
46102852,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
46142788,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4,3.15
45843352,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,3,3.05
46502082,Woodland,Forestry,4,4,4,4,4,4,4,4,4,4.0
46482134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,2,3,3.1
46023042,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,3,4,4,4,4,4,3,3.65
46003080,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,1,3.5
46282550,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,1,4,4,4,4,4,4,3.7
46082944,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
46102910,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
45983142,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
45923252,Woodland,Forestry,3,1,4,4,2,3,4,4,1,2.65
46302542,Woodland,Forestry,4,4,1,4,2,4,4,4,4,3.5
46502158,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2,3.2
46262660,Woodland,Forestry,4,4,3,4,3,4,4,4,1,3.65
46102964,Shrubland,Railway transport,4,4,4,4,4,3,4,2,2,3.55
46142896,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,3,2,2.8
46602010,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,1,3,3.1
45983214,Woodland,Forestry,4,1,4,4,2,4,4,4,1,2.9
46202812,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
46562146,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
46622038,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,3,2.6
46302682,Woodland,Forestry,4,4,4,4,3,4,4,4,1,3.75
46142982,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,3,3.7
46282726,Grassland,Forestry,4,4,4,4,3,4,4,4,1,3.75
45963310,Woodland,Forestry,4,1,4,4,2,2,4,4,1,2.6
46861592,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,3,2.9
46901572,Grassland,Abandoned industrial areas,1,1,2,4,4,3,4,4,2,2.5
46362660,Woodland,Forestry,4,4,3,4,2,4,4,4,1,3.55
46682050,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,3,4,4,3,3.15
46183002,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
46362688,Woodland,Forestry,4,4,3,4,3,4,4,4,1,3.65
46941586,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
46742002,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,2,4,3.1
46163088,Woodland,Forestry,4,4,4,4,2,4,4,4,1,3.65
46422624,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2,3.4
46063266,Woodland,Forestry,4,2,4,4,2,2,4,4,1,2.85
46282880,Woodland,Forestry,3,3,4,4,3,4,4,4,1,3.4
46342786,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
