POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score
46202106,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,2,2
45902768,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
46202116,Grassland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,4
45962662,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2
46262056,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,2,3
46022620,Woodland,Forestry,4,4,2,4,3,4,4,4,3
46461650,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,2,4,2,3
45823044,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,4,4,4,3
45982782,Woodland,Forestry,4,4,4,4,3,4,4,4,1
45863044,Grassland,Semi-natural and natural areas not in use,2,3,2,4,4,4,4,1,3
45703360,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
46082614,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,3
46302152,Grassland,Semi-natural and natural areas not in use,1,1,4,4,4,4,4,4,2
46002792,Woodland,Forestry,4,4,4,4,4,4,4,4,4
46082678,Woodland,Forestry,4,4,4,4,3,4,4,4,1
45903046,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,3,3
45923018,Woodland,Forestry,4,3,4,4,3,4,4,4,1
45903064,Woodland,Forestry,3,4,4,4,4,4,4,3,1
46182544,Woodland,Forestry,4,4,1,4,2,4,4,4,2
45982944,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3
46002912,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
46102726,Woodland,Forestry,4,4,4,4,4,4,4,4,3
45982980,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,2,4
45823296,Woodland,Forestry,4,1,4,4,1,3,4,2,1
46681582,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,3,3
46082830,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,2
46003030,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,2,3
46102852,Woodland,Forestry,4,4,4,4,2,4,4,4,1
46142788,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,4
45843352,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,3
46502082,Woodland,Forestry,4,4,4,4,4,4,4,4,4
46482134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,2,3
46023042,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,3,4,4,4,4,4,3
46003080,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,1
46282550,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,1,4,4,4,4,4,4
46082944,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
46102910,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
45983142,Woodland,Forestry,4,4,4,4,2,4,4,4,1
45923252,Woodland,Forestry,3,1,4,4,2,3,4,4,1
46302542,Woodland,Forestry,4,4,1,4,2,4,4,4,4
46502158,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2
46262660,Woodland,Forestry,4,4,3,4,3,4,4,4,1
46102964,Shrubland,Railway transport,4,4,4,4,4,3,4,2,2
46142896,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,3,2
46602010,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,1,3
45983214,Woodland,Forestry,4,1,4,4,2,4,4,4,1
46202812,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
46562146,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
46622038,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,3
46302682,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46142982,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,3
46282726,Grassland,Forestry,4,4,4,4,3,4,4,4,1
45963310,Woodland,Forestry,4,1,4,4,2,2,4,4,1
46861592,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,3
46901572,Grassland,Abandoned industrial areas,1,1,2,4,4,3,4,4,2
46362660,Woodland,Forestry,4,4,3,4,2,4,4,4,1
46682050,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,3,4,4,3
46183002,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
46362688,Woodland,Forestry,4,4,3,4,3,4,4,4,1
46941586,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
46742002,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,2,4
46163088,Woodland,Forestry,4,4,4,4,2,4,4,4,1
46422624,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
46063266,Woodland,Forestry,4,2,4,4,2,2,4,4,1
46282880,Woodland,Forestry,3,3,4,4,3,4,4,4,1
46342786,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
46203042,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,1,2
46402688,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,4
46322834,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
46442642,Woodland,Forestry,4,3,4,4,4,4,4,4,1
46203078,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,1
46422690,Woodland,Forestry,4,4,3,4,3,4,4,4,1
46103252,Woodland,Forestry,4,2,4,4,1,3,4,4,1
46322896,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3
47041596,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,1,4,3,3,4,1,3
46283032,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,3,3
46362900,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,2,4,4,2
46522626,Woodland,Forestry,3,2,3,4,2,4,4,1,1
46542614,Woodland,Forestry,4,4,1,4,2,4,4,4,3
46342980,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
46582562,Woodland,Forestry,4,4,1,4,1,4,4,4,4
46582576,Woodland,Forestry,3,4,1,4,1,4,4,1,4
46183264,Woodland,Forestry,4,2,4,4,2,2,4,4,1
46502720,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46562632,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,1,3
46842128,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,2,4,4,4,4,1,2
46382944,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,2,4,3,3
46522722,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,2
46402932,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,3,2
46382970,Woodland,Forestry,4,4,4,4,3,3,4,4,1
46323072,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,1,2
46622560,Woodland,Forestry,3,4,1,4,1,4,4,4,4
46363020,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3
46462856,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
46462862,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46462874,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,3,2
46422942,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2
46442920,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,3,4,4,2
46562722,Woodland,Forestry,4,4,3,4,3,4,4,4,1
46482866,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,4,2
46602676,Woodland,Forestry,4,4,4,4,4,4,4,4,1
46283230,Woodland,Forestry,4,2,4,4,2,3,4,4,1
46522836,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2
46363102,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,3,2
46982044,Woodland,Forestry,4,4,1,4,4,4,4,4,2
46383088,Woodland,Forestry,4,4,4,4,2,4,4,4,1
46442992,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,2
46502906,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,4,2,4,2,3
46303244,Woodland,Forestry,4,2,4,4,1,3,4,4,1
46263316,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
46742542,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,2,4,3,4,4,4,1
46662682,Woodland,Forestry,4,4,4,4,3,4,4,4,1
47022062,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,3
47301568,Shrubland,Semi-natural and natural areas not in use,1,1,3,4,3,4,4,4,3
46682698,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1
46562902,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,3,2
46722638,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1
46702674,Woodland,Forestry,4,4,3,4,3,4,4,4,1
46722642,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,3,4,4,4,1
46503018,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,4,4
46463090,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46642802,Woodland,Forestry,4,4,4,4,4,4,4,4,4
46323328,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,4,4,4
46523016,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3
46662794,Woodland,Forestry,2,4,4,4,4,4,4,4,1
46503054,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,1
46842534,Woodland,Forestry,3,4,2,4,3,4,4,4,3
46822568,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,2,4,3,4,4,4,2
47361656,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,2,4,4,4
46862528,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,3,3,4,4,2
47401614,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,3,2,2
46802648,Woodland,Forestry,4,4,3,4,2,4,4,4,1
46882520,Grassland,Forestry,4,4,3,4,3,4,4,4,4
46722786,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3
46742758,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,4,4,4,2
46602982,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,2,4,2,2
46722792,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2
46642928,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1
46862582,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,2
46862586,Woodland,Forestry,3,4,1,4,1,4,4,4,1
46842660,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46503198,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,2,4,4,1
46623028,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,3,2
46643006,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3
46682946,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,1
46643036,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,3,3
46942572,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,1,4,4,4,4,4,4
46882668,Woodland,Forestry,4,4,4,4,3,4,4,4,1
47222114,Grassland,Fallow land,1,2,1,4,4,3,4,2,2
46483298,Woodland,Forestry,4,4,4,4,1,4,4,4,1
46982534,Shrubland,Semi-natural and natural areas not in use,3,4,1,4,3,4,4,4,2
46742916,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,1
47002510,Woodland,Forestry,3,3,1,4,1,4,4,4,2
46822808,Woodland,Forestry,4,4,4,4,4,4,4,4,1
46643090,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,1
46882726,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46782910,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,3,3
46942670,Grassland,Forestry,4,4,4,4,3,4,4,4,1
46742980,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,1
46463396,Woodland,Semi-natural and natural areas not in use,4,2,4,4,2,3,4,2,2
46503360,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,3
46782946,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46463428,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,2,4,4,2
46643168,Woodland,Forestry,4,1,4,4,2,2,4,4,1
46723066,Woodland,Forestry,3,2,2,4,3,4,4,4,1
46902810,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,3,4,4,3
46802974,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
47621670,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,4,4,4,2
47022650,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,3,4,4,4,1
47721542,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,4,4,3
46503450,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,2,4,4,4,1
47042658,Woodland,Forestry,4,4,4,4,3,4,4,4,1
47082598,Woodland,Forestry,4,4,1,4,1,4,4,4,1
47461998,Grassland,Fallow land,1,1,2,4,4,3,4,4,3
47402096,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
46543398,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,3,4,4,3
46703178,Woodland,Forestry,4,3,4,4,1,4,4,4,1
46823014,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,1
46942846,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46663262,Woodland,Forestry,4,3,4,4,1,4,4,4,1
46683238,Woodland,Forestry,4,1,4,4,1,3,4,4,1
47142568,Woodland,Forestry,4,4,1,4,1,4,4,4,3
46723200,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,2,4,4,4,3
46743172,Woodland,Forestry,4,1,2,4,2,3,4,2,1
47142600,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
46843046,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,3,2,4,4,3,4,1,2
47502046,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,4,4,2,3
46823086,Woodland,Forestry,4,4,4,4,3,4,4,4,1
46902972,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
47242494,Woodland,Forestry,2,3,1,4,2,4,4,4,1
46783180,Woodland,Forestry,3,4,1,4,3,4,4,4,1
47222546,Woodland,Forestry,2,2,1,4,1,4,4,4,1
47122698,Woodland,Forestry,4,4,4,4,2,4,4,4,1
47222554,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
46783194,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,3,4,1,3
47122726,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,4
47022884,Woodland,Forestry,4,4,4,4,2,4,4,4,1
47282530,Woodland,Forestry,3,4,1,4,1,4,4,4,1
47582082,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,4,4,3,3
46703376,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,2,4,4,4,1
47042914,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
47082858,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,1
47262606,Woodland,Forestry,4,4,1,4,1,4,4,4,1
47602098,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,4
47302554,Woodland,Forestry,2,3,1,4,1,4,4,4,1
47681988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,4,4,4,3
47122882,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,3
47023028,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,1,4,4,2
47282676,Woodland,Forestry,3,4,4,4,3,4,4,1,1
46843298,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,4,4,4,2
47102944,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,1
47702092,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,3
47242774,Woodland,Forestry,3,4,3,4,4,4,4,4,3
47003108,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,1
47182862,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,1
47162890,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2
47302694,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3
47202848,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,2
46903264,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,3
47821962,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,1,2
47362636,Woodland,Forestry,4,4,1,4,3,4,4,4,1
47402582,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3
47382614,Woodland,Forestry,2,2,1,2,1,4,4,4,4
47402590,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,4
47023118,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,3,2
47142960,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,2,1
47402604,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,4
47182934,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,3,4,4,2,1
47182946,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,2,2
46823428,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,4,4,4,3,4,4,2
47462578,Woodland,Forestry,3,3,1,4,1,4,4,4,3
47143018,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,1,3
46903344,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,2,2,4,4,1
47382700,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4
47842050,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3
47322802,Grassland,Road transport,2,2,4,4,4,3,4,4,3
47402702,Woodland,Forestry,4,4,3,4,2,4,4,4,1
47242926,Woodland,Forestry,4,4,4,4,3,4,4,4,1
47262900,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,3,2
47462636,Woodland,Forestry,3,4,3,4,4,4,4,4,1
47882038,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,4,4,3,3
47502586,Woodland,Forestry,4,4,2,4,1,4,4,4,1
47262918,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
47043220,Woodland,Forestry,3,1,1,4,1,2,4,4,1
47902078,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,3
47223018,Grassland,Semi-natural and natural areas not in use,3,2,4,4,4,3,4,4,1
47402780,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,1,4,4,4,4,4,2
46903444,Woodland,Forestry,4,3,4,4,2,3,4,4,1
48021928,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,2,3
47103196,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,1,3
47342890,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,3,4
47462746,Woodland,Forestry,4,4,3,4,2,4,4,4,1
47163154,Woodland,Forestry,4,3,1,4,1,4,4,4,1
46923460,Grassland,Fallow land,2,2,4,4,4,4,4,4,2
47263030,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,2,4
47382884,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,4,2
47562650,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2
47522710,Woodland,Forestry,4,4,4,4,2,4,4,4,1
47522738,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,3,4,2,4,4,4,4
48042028,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,3,3
47462830,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
47482810,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
47303044,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,1,4,1,3
47283082,Woodland,Forestry,4,4,4,4,2,4,4,4,1
47003450,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2
47123314,Woodland,Forestry,4,1,4,4,1,3,4,4,1
47183240,Woodland,Forestry,4,2,4,4,1,4,4,4,1
47622700,Woodland,Forestry,4,4,4,4,4,4,4,4,2
47163286,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,4,2
